stop_id,stop_long,stop_lat,stop_name
4525,26.077417,44.433962,PIATA OPEREI
4526,26.075603,44.436237,STIRBEI VODA
1401,26.08041,44.439529,BERZEI
4507,26.085267,44.440049,CONSTANTIN CRISTESCU
1402,26.08917,44.439741,CISMIGIU
3630,,,CARTIER MILITARI
2844,,,PIATA DANNY HUWE
2845,26.053114,44.42871,BD. G-RAL VASILE MILEA
2847,26.048099,44.428402,SIBIU
2848,26.03997,44.428077,SERGENT MOISE
2849,26.031871,44.427379,BRASOV
2906,26.028248,44.427069,COMPLEX COMERCIAL
2861,26.023625,44.426793,ROMANCIERILOR
2850,26.016641,44.42616,FRIGOCOM
4048,,,PETUNIEI
2910,26.018772,44.431533,SCOALA GENERALA 309
3052,26.012455,44.434524,PIATA GORJULUI
2628,26.00557,44.433967,VALEA CASCADELOR
3535,26.002166,44.433933,IMPRIMERIA NATIONALA
2629,25.999155,44.433914,MASTER
2630,25.995086,44.434031,NUFARUL
1561,26.080941,44.390308,VALTOAREI
1563,26.082973,44.398468,PIATA FERENTARILOR
1565,26.070851,44.400917,SOSEAUA SALAJ
3821,26.063561,44.406725,PIATA RAHOVA
2939,26.099043,44.440546,BD. NICOLAE BALCESCU
1560,26.078094,44.386843,ZETARILOR
1562,26.082549,44.392634,VADUL NOU
1564,26.077118,44.400312,ARMISTITIULUI
1566,26.066856,44.403526,CAP. PREDA
855,26.059077,44.408142,MARGEANULUI
1588,26.086144,44.398391,PIATA FERENTARILOR
1590,26.090618,44.401437,SUHAIA
1326,26.120493,44.376157,PLATFORMA  METALURGIEI
1017,26.128259,44.454134,ZIDURI MOSI
2118,26.132863,44.461044,DOAMNA GHICA
2119,26.13901,44.457065,SCUT - GHERASE
2123,26.142366,44.453504,DUMITRU SLUGERU
2540,26.007616,44.478744,MAGAZIILE 16 FEBRUARIE
4489,26.013898,44.474099,MUZEUL CULTURII ROMILOR
1838,26.020571,44.469943,CARTIER 16 FEBRUARIE
3656,26.029061,44.468238,INSTITUTUL PASTEUR
857,26.06059,44.41179,COMPLEX COMERCIAL
861,26.061444,44.414984,PETRE ISPIRESCU
862,26.05894,44.41797,CALEA 13 SEPTEMBRIE
863,26.0594,44.421236,NABUCULUI
4345,26.059496,44.426375,LT. NICOLAE GAINA
1589,26.087856,44.400362,ROCAR
1591,26.096219,44.404066,PIATA EROII REVOLUTIEI
1018,26.131339,44.458685,SUVEICA
4090,,,CONSTANTA
923,26.142972,44.455072,SCOALA GENERALA 145
2124,26.146487,44.451083,COMPLEX COMERCIAL
2541,26.006146,44.477047,CONDAX
4272,,,PODUL ILFOVAT
3701,26.025966,44.469159,DEPOUL GIULESTI
3703,26.031823,44.467364,COPSA MICA
3705,26.038995,44.46463,GODENI
3707,26.040243,44.459176,RUSETU
3659,,,MEHADIEI
1540,26.047597,44.4524,PIATA CRANGASI
4284,,,RASADNITEI
2544,26.003269,44.469919,SCOALA
1845,26.010175,44.467498,INTRAREA CARAMIDARIEI
3657,26.035611,44.466162,PIATA GIULESTI
3658,26.040942,44.462923,BD. CONSTRUCTORILOR
3775,,,COMPLEX COMERCIAL
3660,26.045695,44.453306,SOSEAUA CRANGASI
2570,26.052605,44.453547,BD. CEAHLAU
1542,26.061665,44.449478,SPITALUL DR. PANAIT SARBU
1842,26.000787,44.47142,GIULESTI SARBI
4285,,,GIULESTI SARBI
1844,26.006193,44.470509,SCULPTORILOR
2545,26.017055,44.46793,POIANA LACULUI
1541,26.055059,44.450252,PASAJ GRANT
1128,26.073065,44.439977,MIRCEA VULCANESCU
3704,26.031231,44.467663,COPSA MICA
3664,26.028662,44.468471,INSTITUTUL PASTEUR
3294,26.091688,44.44583,CALEA VICTORIEI
586,26.078871,44.437171,CASA STUDENTILOR
587,26.0826,44.436696,VASILE PARVAN
191,26.088273,44.444649,CALEA GRIVITEI
738,26.045196,44.424327,FAVORIT
4017,,,PASCAL CRISTIAN
4018,,,TIBLES
2567,26.050701,44.45365,BD. CEAHLAU
1556,26.047898,44.452878,PIATA CRANGASI
4019,,,SOS. CRANGASI
3661,26.042639,44.456583,MEHADIEI
3776,,,COMPLEX COMERCIAL
3708,26.040489,44.46015,RUSETU
3662,26.041417,44.462982,BD. CONSTRUCTORILOR
3706,26.038474,44.46508,GODENI
2562,26.094958,44.406576,PIATA EROII REVOLUTIEI
3502,,,DR. CONSTANTIN ISTRATI
1084,26.081367,44.417441,PIATA CHIRIGIU
4333,,,CALEA FERENTARI
